@RELATION CoughTest_dataset

@ATTRIBUTE MEAN_GFCC1	REAL
@ATTRIBUTE MEAN_GFCC2	REAL
@ATTRIBUTE MEAN_GFCC3	REAL
@ATTRIBUTE MEAN_GFCC4	REAL
@ATTRIBUTE MEAN_GFCC5	REAL
@ATTRIBUTE MEAN_GFCC6	REAL
@ATTRIBUTE MEAN_GFCC7	REAL
@ATTRIBUTE MEAN_GFCC8	REAL
@ATTRIBUTE MEAN_GFCC9	REAL
@ATTRIBUTE MEAN_GFCC10	REAL
@ATTRIBUTE MEAN_GFCC11	REAL
@ATTRIBUTE MEAN_GFCC12	REAL
@ATTRIBUTE MEAN_GFCC13	REAL
@ATTRIBUTE MEAN_GFCC14	REAL
@ATTRIBUTE MEAN_GFCC15	REAL
@ATTRIBUTE MEAN_GFCC16	REAL
@ATTRIBUTE MEAN_GFCC17	REAL
@ATTRIBUTE MEAN_GFCC18	REAL
@ATTRIBUTE MEAN_GFCC19	REAL
@ATTRIBUTE MEAN_GFCC20	REAL
@ATTRIBUTE MEAN_GFCC21	REAL
@ATTRIBUTE MEAN_GFCC22	REAL
@ATTRIBUTE MEAN_GFCC23	REAL
@ATTRIBUTE MEAN_GFCC24	REAL
@ATTRIBUTE MEAN_GFCC25	REAL
@ATTRIBUTE MEAN_GFCC26	REAL
@ATTRIBUTE MEAN_GFCC27	REAL
@ATTRIBUTE MEAN_GFCC28	REAL
@ATTRIBUTE MEAN_GFCC29	REAL
@ATTRIBUTE MEAN_GFCC30	REAL
@ATTRIBUTE MEAN_GFCC31	REAL
@ATTRIBUTE MEAN_GFCC32	REAL
@ATTRIBUTE MEAN_GFCC33	REAL
@ATTRIBUTE MEAN_GFCC34	REAL
@ATTRIBUTE MEAN_GFCC35	REAL
@ATTRIBUTE MEAN_GFCC36	REAL
@ATTRIBUTE MEAN_GFCC37	REAL
@ATTRIBUTE MEAN_GFCC38	REAL
@ATTRIBUTE MEAN_GFCC39	REAL
@ATTRIBUTE MEAN_GFCC40	REAL
@ATTRIBUTE STD_GFCC1	REAL
@ATTRIBUTE STD_GFCC2	REAL
@ATTRIBUTE STD_GFCC3	REAL
@ATTRIBUTE STD_GFCC4	REAL
@ATTRIBUTE STD_GFCC5	REAL
@ATTRIBUTE STD_GFCC6	REAL
@ATTRIBUTE STD_GFCC7	REAL
@ATTRIBUTE STD_GFCC8	REAL
@ATTRIBUTE STD_GFCC9	REAL
@ATTRIBUTE STD_GFCC10	REAL
@ATTRIBUTE STD_GFCC11	REAL
@ATTRIBUTE STD_GFCC12	REAL
@ATTRIBUTE STD_GFCC13	REAL
@ATTRIBUTE STD_GFCC14	REAL
@ATTRIBUTE STD_GFCC15	REAL
@ATTRIBUTE STD_GFCC16	REAL
@ATTRIBUTE STD_GFCC17	REAL
@ATTRIBUTE STD_GFCC18	REAL
@ATTRIBUTE STD_GFCC19	REAL
@ATTRIBUTE STD_GFCC20	REAL
@ATTRIBUTE STD_GFCC21	REAL
@ATTRIBUTE STD_GFCC22	REAL
@ATTRIBUTE STD_GFCC23	REAL
@ATTRIBUTE STD_GFCC24	REAL
@ATTRIBUTE STD_GFCC25	REAL
@ATTRIBUTE STD_GFCC26	REAL
@ATTRIBUTE STD_GFCC27	REAL
@ATTRIBUTE STD_GFCC28	REAL
@ATTRIBUTE STD_GFCC29	REAL
@ATTRIBUTE STD_GFCC30	REAL
@ATTRIBUTE STD_GFCC31	REAL
@ATTRIBUTE STD_GFCC32	REAL
@ATTRIBUTE STD_GFCC33	REAL
@ATTRIBUTE STD_GFCC34	REAL
@ATTRIBUTE STD_GFCC35	REAL
@ATTRIBUTE STD_GFCC36	REAL
@ATTRIBUTE STD_GFCC37	REAL
@ATTRIBUTE STD_GFCC38	REAL
@ATTRIBUTE STD_GFCC39	REAL
@ATTRIBUTE STD_GFCC40	REAL
@ATTRIBUTE class 	{CoughTest}

@DATA
-255.183258057,-65.9988479614,-59.651348114,-19.1825046539,-27.0053043365,-8.83057785034,4.96674537659,6.35702705383,-16.3777809143,-5.05298233032,-2.00843715668,-6.07312250137,-5.96751022339,-11.6634244919,-10.829451561,-3.20579910278,-4.14619874954,-6.00548458099,-1.91362929344,-5.87439584732,0.663027822971,-0.786638021469,-3.4244685173,0.0158882718533,-1.57917428017,-0.450034409761,2.51098060608,-0.435029506683,1.5104598999,0.525756180286,1.5697067976,1.41440629959,1.63718688488,2.02804756165,1.43706953526,1.50516247749,1.23421704769,1.11043488979,0.598860144615,0.671393871307,191.763076782,49.6073646545,44.8759994507,31.8746852875,29.4230251312,16.8683013916,12.8935098648,13.4580945969,13.596578598,10.6449279785,14.4976348877,10.3651437759,10.3129138947,10.5838937759,8.35312843323,7.85144996643,7.44765520096,5.81776618958,5.34262275696,5.52289295197,4.81493425369,4.83010673523,4.71737909317,3.93672394753,3.90234875679,3.82005190849,3.90191650391,3.51744270325,3.41802000999,2.61365389824,2.60415959358,2.75267839432,2.11594820023,2.21369147301,2.21178674698,2.15124297142,1.952714324,2.12425303459,2.02002453804,1.82939875126,CoughTest
-280.006347656,-60.6006011963,-55.2212562561,-16.5852832794,-25.2701644897,-7.63852024078,5.1071896553,6.20902109146,-16.5279197693,-4.22296333313,-2.02247071266,-6.75037956238,-5.62318611145,-11.5449552536,-11.1045637131,-3.25609993935,-4.27612352371,-5.74991846085,-1.99559473991,-5.62669372559,0.539881467819,-0.604969441891,-3.26393246651,0.0273838434368,-1.59010970592,-0.310046106577,2.32791686058,-0.226433262229,1.58650994301,0.568204462528,1.72318577766,1.26931488514,1.66259932518,1.96095263958,1.63384377956,1.42399358749,1.26639962196,1.09060573578,0.666675448418,0.706555485725,191.493301392,45.8802757263,46.2224082947,31.2939910889,30.5271091461,16.9959430695,12.8428211212,13.2996520996,13.4818124771,10.2021093369,14.4844036102,10.064406395,10.2436885834,10.6923456192,8.21041584015,7.80910205841,7.54843187332,5.79735898972,5.28951740265,5.70710039139,4.89975833893,4.67751216888,4.81918430328,3.89828634262,3.89011693001,3.84820699692,3.89521217346,3.41056966782,3.47165894508,2.60599756241,2.5837225914,2.60245871544,2.14727282524,2.09064745903,2.10739421844,2.12561535835,1.90952157974,2.12700295448,1.99466729164,1.80904066563,CoughTest
-302.431793213,-58.5767707825,-49.3829879761,-12.8896455765,-22.8704528809,-6.09560060501,4.99411249161,5.01987028122,-16.4199504852,-4.63510656357,-2.74224758148,-7.48131513596,-4.66054201126,-11.3951482773,-10.6327428818,-4.16529989243,-4.45843648911,-5.61721134186,-2.00904917717,-5.30572843552,0.277468055487,-0.718003630638,-3.06104135513,0.0872715115547,-1.51713943481,-0.270789295435,2.25680160522,-0.0355488285422,1.34273815155,0.607489526272,1.62514019012,1.37614881992,1.64455461502,1.97283685207,1.76807487011,1.3521053791,1.36021459103,1.09751796722,0.653323173523,0.777130842209,189.347564697,45.1249656677,45.69190979,28.9652900696,30.7930793762,16.7354831696,12.7502355576,12.5166559219,13.2953872681,9.48314380646,14.5835561752,9.66333961487,8.92739486694,10.7018928528,7.92723083496,7.15811443329,7.41751766205,5.7972111702,5.24048852921,5.48775100708,4.95824670792,4.48217821121,4.74957895279,3.91440176964,3.93165040016,3.8629014492,3.80052185059,3.23417711258,3.34453582764,2.58026003838,2.5658633709,2.58920407295,2.10648727417,2.10471010208,2.07689666748,2.12256741524,1.87282848358,2.14678025246,2.00605845451,1.81307625771,CoughTest
-305.716369629,-60.2689857483,-49.182723999,-12.3411769867,-22.6099910736,-6.13932991028,3.90076255798,4.082675457,-16.0174827576,-4.7258810997,-3.24890780449,-7.35766983032,-4.17728853226,-11.569486618,-10.30215168,-4.22622680664,-4.84949111938,-5.98432779312,-1.92995512486,-5.14667415619,0.00967062171549,-0.819922745228,-2.93194031715,-0.0758070349693,-1.26068270206,-0.24663682282,1.96881783009,-0.0416375845671,1.24336099625,0.565023303032,1.68640387058,1.47600722313,1.53836858273,2.00965619087,1.8135869503,1.34760797024,1.29509842396,1.0547773838,0.629010617733,0.771520256996,191.087936401,43.8307647705,44.8133621216,28.8372840881,30.6171569824,16.595539093,12.0336179733,12.1144809723,13.3645677567,9.50829124451,14.6945724487,9.63603019714,8.65157318115,10.6256103516,7.90388917923,7.12015914917,7.14284038544,5.70214748383,5.16535758972,5.60887336731,5.09993839264,4.41610765457,4.71414518356,3.8532640934,4.12564754486,3.91277241707,3.97404432297,3.22008156776,3.33234810829,2.54179549217,2.59827256203,2.53429031372,2.08382797241,2.13259315491,2.08272719383,2.09901809692,1.88015162945,2.145434618,1.99080705643,1.84703826904,CoughTest
-311.961456299,-61.7414665222,-49.2403144836,-11.1868629456,-21.5667419434,-5.67280721664,2.94815087318,3.68653273582,-15.7881231308,-5.34264326096,-3.17196154594,-7.06691741943,-4.60438728333,-11.657959938,-10.600769043,-4.33766508102,-4.65195894241,-6.34910535812,-1.97382831573,-5.21437692642,0.00635660113767,-0.817164838314,-3.17610764503,-0.17413431406,-1.23769295216,-0.263950765133,1.85028088093,-0.0330579131842,1.18404495716,0.435827404261,1.70145082474,1.44375193119,1.55765724182,2.06077718735,1.71683132648,1.32388472557,1.3876260519,1.13325619698,0.65027397871,0.705218851566,187.761550903,42.6614265442,43.8974761963,28.2043895721,29.9061126709,16.8385658264,11.451590538,12.0977630615,13.671005249,9.9273891449,14.5953149796,9.34583377838,8.88031101227,10.545838356,7.77262926102,7.16082000732,7.16024923325,5.59335947037,5.11725473404,5.62358665466,5.0267701149,4.40828037262,4.70571041107,3.893856287,4.14346218109,3.95926117897,3.99307441711,3.17495107651,3.35020756721,2.55035948753,2.65976691246,2.51970171928,2.12396287918,2.14284825325,2.05413866043,2.0886027813,1.90276610851,2.15431880951,1.95540189743,1.84547960758,CoughTest
-327.821044922,-60.1549453735,-47.8791809082,-9.57061767578,-19.3562736511,-4.98282623291,4.16239786148,3.9660141468,-15.4000387192,-5.22292137146,-3.73363423347,-7.7881360054,-4.6049695015,-12.491856575,-10.8510541916,-4.28532123566,-4.43319606781,-6.33772611618,-2.25480341911,-4.80894422531,-0.130141615868,-0.836129724979,-2.98850607872,-0.434804320335,-1.39129924774,-0.227264285088,1.62867772579,0.121117211878,1.00755512714,0.559154510498,1.49369907379,1.54773116112,1.70825958252,2.11533546448,1.73553395271,1.35406422615,1.39302837849,1.20609331131,0.646197915077,0.687532186508,175.60534668,41.9830703735,42.9567337036,27.3359127045,28.7735862732,16.1880302429,12.108631134,11.9351434708,13.5270795822,10.3986501694,13.676738739,9.58685874939,8.77614402771,10.7487707138,7.77872943878,7.06794595718,6.85709476471,5.6510424614,5.03471374512,5.69339132309,5.30913925171,4.40787792206,4.73146533966,4.07678318024,4.18013429642,3.88928079605,3.93459868431,3.15362262726,3.25438475609,2.51956105232,2.84088969231,2.57015776634,2.16698026657,2.16253352165,2.01124763489,2.03824281693,1.91982769966,2.13749074936,1.91587162018,1.8321852684,CoughTest
-343.340545654,-59.8276977539,-44.9741096497,-7.15607786179,-16.5664920807,-4.04822778702,4.05327224731,3.70235180855,-16.0807285309,-4.94343280792,-4.77965641022,-7.84872674942,-4.44193696976,-12.7269878387,-10.8938589096,-4.46991682053,-4.0853843689,-6.53097200394,-2.43239474297,-4.39539670944,0.04963138327,-1.2099584341,-2.93398356438,-0.339781463146,-1.47906720638,-0.121488206089,1.56998109818,0.263148069382,0.608635723591,0.882182359695,1.45146346092,1.59713172913,1.74422574043,2.08570408821,1.81363272667,1.15219771862,1.51545882225,1.10242307186,0.701909065247,0.67017698288,167.085754395,41.8409423828,40.1241188049,25.243139267,26.5646095276,15.5549068451,12.0091571808,10.9307518005,13.2333745956,10.3903684616,13.121556282,8.83543872833,8.57158851624,10.5632143021,7.56247901917,7.02532434464,6.63756036758,5.72714614868,5.07306909561,5.35265684128,5.31751966476,4.57148504257,4.45406770706,3.9867515564,4.0398888588,3.79203987122,3.82386207581,3.17486834526,3.10829615593,2.73632574081,2.8415760994,2.53239274025,2.14655041695,2.21842980385,1.97256243229,1.92318844795,1.89537775517,2.11540174484,1.90756225586,1.84007298946,CoughTest
-349.713287354,-61.3233413696,-42.9861564636,-5.80796337128,-14.0890159607,-2.67109322548,4.70779561996,3.34788322449,-16.3243312836,-4.96590566635,-6.07641601562,-7.50939083099,-4.62048816681,-13.293469429,-10.7438735962,-4.207467556,-4.21149206161,-6.28921413422,-2.72846889496,-4.3390750885,0.173979908228,-1.48705244064,-2.75853919983,-0.486595928669,-1.41424679756,-0.215068951249,1.48255848885,0.360176622868,0.477615654469,1.04079413414,1.37961494923,1.72926104069,1.86049294472,1.9682238102,1.94115245342,1.1074334383,1.44858849049,1.03857684135,0.731652736664,0.703524470329,163.036148071,39.3457946777,37.2495727539,22.7337722778,22.4568462372,14.6064739227,11.3328943253,10.5443553925,13.1665458679,10.3319511414,11.910733223,9.10050582886,8.298869133,9.98487949371,7.49681949615,6.87393045425,6.60406541824,5.50220251083,4.64876461029,5.03517484665,5.38718175888,4.56295442581,4.32102918625,4.02131986618,4.03703832626,3.86984634399,3.74784207344,3.18551921844,3.1000123024,2.68646335602,2.82120013237,2.42304897308,2.14385056496,2.21596264839,1.96451425552,1.9844840765,1.88047230244,2.05899143219,1.88815498352,1.83628559113,CoughTest
-351.547790527,-61.8458747864,-42.9159164429,-5.91763925552,-13.3038902283,-2.47121143341,5.01468992233,3.45162940025,-16.6930332184,-5.16213226318,-6.57018566132,-7.50247097015,-4.61460638046,-13.4244842529,-10.6883516312,-4.14953327179,-4.0557551384,-6.37571048737,-2.76103234291,-4.27951908112,-0.0208965856582,-1.75177657604,-2.58907675743,-0.561049282551,-1.38897395134,-0.227969989181,1.4390399456,0.450671195984,0.425141274929,0.967213332653,1.3803743124,1.82003927231,1.83919155598,1.89453065395,1.98650467396,1.04123318195,1.40719246864,1.05595600605,0.769527733326,0.670663654804,164.505249023,39.0217552185,37.4700546265,22.6281318665,22.9198799133,14.6732149124,11.4200410843,10.5430049896,12.8115653992,10.3785009384,12.1994895935,9.02630710602,8.27018070221,9.86514186859,7.54772281647,7.02880048752,6.54634094238,5.5236415863,4.72471141815,5.03853845596,5.36692905426,4.72460508347,4.25427484512,4.04323673248,4.00825357437,3.85624265671,3.78267025948,3.18378162384,3.18274569511,2.68364787102,2.8203830719,2.38689374924,2.16603136063,2.12979102135,1.96597528458,1.95342612267,1.90329968929,2.04215621948,1.88732886314,1.8622096777,CoughTest
-356.084533691,-61.3692321777,-41.7693634033,-6.5856294632,-13.3316707611,-3.01170182228,4.7108874321,3.01399874687,-16.6387691498,-5.22337532043,-6.6404209137,-7.89623355865,-4.7274184227,-13.4970235825,-10.3849544525,-4.19158220291,-4.27760362625,-6.20865011215,-3.04933857918,-4.44144392014,-0.230093717575,-2.08649754524,-2.66882419586,-0.658072590828,-1.62219941616,-0.0589183531702,1.43918919563,0.458153009415,0.392946481705,0.945395946503,1.47159659863,1.86174082756,1.83573019505,1.95507717133,2.04246902466,1.01885843277,1.36457812786,1.03785836697,0.751023411751,0.65307956934,167.52696228,38.953956604,37.902507782,22.2307529449,22.8331565857,14.3836011887,11.3494844437,10.4449834824,12.4845523834,10.3694496155,12.2039928436,9.07751655579,8.2146320343,9.79592514038,7.57198667526,6.94195175171,6.46093797684,5.52216243744,4.71769523621,4.9603972435,5.36295461655,4.56999921799,4.26220083237,3.99246287346,4.00048398972,3.82017183304,3.72870254517,3.2123773098,3.25892424583,2.72840261459,2.90425539017,2.44420194626,2.1085665226,2.07381939888,1.97352993488,1.94403326511,1.94848644733,2.05658268929,1.88392710686,1.90297830105,CoughTest
