@RELATION WheezeTest_dataset

@ATTRIBUTE MEAN_GFCC1	REAL
@ATTRIBUTE MEAN_GFCC2	REAL
@ATTRIBUTE MEAN_GFCC3	REAL
@ATTRIBUTE MEAN_GFCC4	REAL
@ATTRIBUTE MEAN_GFCC5	REAL
@ATTRIBUTE MEAN_GFCC6	REAL
@ATTRIBUTE MEAN_GFCC7	REAL
@ATTRIBUTE MEAN_GFCC8	REAL
@ATTRIBUTE MEAN_GFCC9	REAL
@ATTRIBUTE MEAN_GFCC10	REAL
@ATTRIBUTE MEAN_GFCC11	REAL
@ATTRIBUTE MEAN_GFCC12	REAL
@ATTRIBUTE MEAN_GFCC13	REAL
@ATTRIBUTE MEAN_GFCC14	REAL
@ATTRIBUTE MEAN_GFCC15	REAL
@ATTRIBUTE MEAN_GFCC16	REAL
@ATTRIBUTE MEAN_GFCC17	REAL
@ATTRIBUTE MEAN_GFCC18	REAL
@ATTRIBUTE MEAN_GFCC19	REAL
@ATTRIBUTE MEAN_GFCC20	REAL
@ATTRIBUTE MEAN_GFCC21	REAL
@ATTRIBUTE MEAN_GFCC22	REAL
@ATTRIBUTE MEAN_GFCC23	REAL
@ATTRIBUTE MEAN_GFCC24	REAL
@ATTRIBUTE MEAN_GFCC25	REAL
@ATTRIBUTE MEAN_GFCC26	REAL
@ATTRIBUTE MEAN_GFCC27	REAL
@ATTRIBUTE MEAN_GFCC28	REAL
@ATTRIBUTE MEAN_GFCC29	REAL
@ATTRIBUTE MEAN_GFCC30	REAL
@ATTRIBUTE MEAN_GFCC31	REAL
@ATTRIBUTE MEAN_GFCC32	REAL
@ATTRIBUTE MEAN_GFCC33	REAL
@ATTRIBUTE MEAN_GFCC34	REAL
@ATTRIBUTE MEAN_GFCC35	REAL
@ATTRIBUTE MEAN_GFCC36	REAL
@ATTRIBUTE MEAN_GFCC37	REAL
@ATTRIBUTE MEAN_GFCC38	REAL
@ATTRIBUTE MEAN_GFCC39	REAL
@ATTRIBUTE MEAN_GFCC40	REAL
@ATTRIBUTE STD_GFCC1	REAL
@ATTRIBUTE STD_GFCC2	REAL
@ATTRIBUTE STD_GFCC3	REAL
@ATTRIBUTE STD_GFCC4	REAL
@ATTRIBUTE STD_GFCC5	REAL
@ATTRIBUTE STD_GFCC6	REAL
@ATTRIBUTE STD_GFCC7	REAL
@ATTRIBUTE STD_GFCC8	REAL
@ATTRIBUTE STD_GFCC9	REAL
@ATTRIBUTE STD_GFCC10	REAL
@ATTRIBUTE STD_GFCC11	REAL
@ATTRIBUTE STD_GFCC12	REAL
@ATTRIBUTE STD_GFCC13	REAL
@ATTRIBUTE STD_GFCC14	REAL
@ATTRIBUTE STD_GFCC15	REAL
@ATTRIBUTE STD_GFCC16	REAL
@ATTRIBUTE STD_GFCC17	REAL
@ATTRIBUTE STD_GFCC18	REAL
@ATTRIBUTE STD_GFCC19	REAL
@ATTRIBUTE STD_GFCC20	REAL
@ATTRIBUTE STD_GFCC21	REAL
@ATTRIBUTE STD_GFCC22	REAL
@ATTRIBUTE STD_GFCC23	REAL
@ATTRIBUTE STD_GFCC24	REAL
@ATTRIBUTE STD_GFCC25	REAL
@ATTRIBUTE STD_GFCC26	REAL
@ATTRIBUTE STD_GFCC27	REAL
@ATTRIBUTE STD_GFCC28	REAL
@ATTRIBUTE STD_GFCC29	REAL
@ATTRIBUTE STD_GFCC30	REAL
@ATTRIBUTE STD_GFCC31	REAL
@ATTRIBUTE STD_GFCC32	REAL
@ATTRIBUTE STD_GFCC33	REAL
@ATTRIBUTE STD_GFCC34	REAL
@ATTRIBUTE STD_GFCC35	REAL
@ATTRIBUTE STD_GFCC36	REAL
@ATTRIBUTE STD_GFCC37	REAL
@ATTRIBUTE STD_GFCC38	REAL
@ATTRIBUTE STD_GFCC39	REAL
@ATTRIBUTE STD_GFCC40	REAL
@ATTRIBUTE class 	{WheezeTest}

@DATA
-202.93963623,46.4546432495,-52.6794509888,-77.0863647461,-57.7323913574,-20.967376709,-19.9449691772,-23.7680664062,-21.1608104706,-10.1464824677,-3.65852642059,-7.14907979965,-6.6959271431,-10.1286697388,-7.76709794998,-5.66592073441,-2.2310526371,-3.24046802521,-5.58023309708,-4.27629423141,-3.44119524956,-2.61359715462,-1.50113761425,-1.06318604946,-1.77484095097,-1.20876479149,-0.774223983288,-0.588948905468,-0.924887478352,-0.372361063957,-0.0256726443768,-0.0367233753204,-0.45647507906,-0.0712522119284,-0.0211882758886,0.127835780382,0.100860387087,0.108567692339,0.237034738064,0.0961186885834,50.7445220947,20.9060573578,15.5937948227,16.0056419373,13.0821456909,12.179857254,13.5691003799,8.81188678741,10.4727878571,8.34738826752,8.30327987671,9.56800365448,6.65923118591,7.29126119614,7.64927434921,6.26220560074,6.62697458267,5.0312795639,4.85110187531,4.42147254944,4.77923679352,3.65595126152,4.3235578537,3.85053515434,3.22879099846,3.39586591721,3.0560195446,2.62115955353,2.79940223694,2.37373232841,2.27887010574,2.39907431602,1.84609794617,1.56110095978,1.92548644543,2.02901363373,2.01876592636,1.78013443947,1.68715178967,1.67642986774,WheezeTest
-196.222183228,47.7272148132,-52.8828811646,-76.3975296021,-58.001411438,-21.8106994629,-20.9493103027,-24.2049427032,-21.1540298462,-10.1387119293,-3.65087890625,-7.35151290894,-6.43322515488,-10.0158128738,-8.03744983673,-5.57477283478,-1.92626810074,-2.73036170006,-5.30174684525,-4.06741762161,-3.38060522079,-2.6365685463,-1.74181199074,-1.12382614613,-1.59241330624,-1.17095863819,-0.775427401066,-0.558790683746,-0.850778162479,-0.348459869623,0.0993738919497,-0.0416892506182,-0.40682888031,-0.0789471268654,-0.0865300372243,0.0845558345318,-0.0568836741149,0.00778769841418,0.0901007652283,0.0636620819569,56.0423049927,23.3194980621,15.626704216,15.3171386719,13.280995369,13.2014932632,14.3129644394,8.61776256561,10.4491224289,8.37707996368,8.14754295349,9.77305412292,6.6445646286,7.39110326767,7.48482322693,6.19657468796,6.40080404282,4.72031164169,4.8531627655,4.51180744171,4.82648992538,3.66858887672,4.34137630463,3.86480379105,3.16517543793,3.37302613258,3.0752696991,2.58180642128,2.82569146156,2.35600757599,2.22547125816,2.40435791016,1.79166710377,1.57306396961,1.89860355854,2.06441998482,2.07321834564,1.79912400246,1.70219171047,1.67067432404,WheezeTest
-187.190490723,49.5709457397,-53.7580986023,-76.6575393677,-59.0613746643,-22.7319908142,-21.898683548,-24.726852417,-21.3875465393,-10.3994560242,-3.37423634529,-6.92451381683,-5.82917261124,-9.80182647705,-8.29757881165,-5.21288394928,-1.65140783787,-2.78938794136,-5.4486656189,-3.96925210953,-3.35057926178,-2.41000509262,-1.59978652,-0.919965267181,-1.47802770138,-1.18162178993,-0.805524766445,-0.66900986433,-0.81513273716,-0.169174820185,0.151740804315,-0.235184431076,-0.458410710096,-0.150825634599,-0.125435367227,0.0178028009832,-0.0303054209799,0.00129163987003,0.0907588675618,0.123438686132,60.1195373535,25.3414897919,15.7803134918,15.4391384125,14.1328010559,13.8058776855,14.4004278183,8.37037754059,10.335694313,8.28762817383,7.93446588516,9.92962169647,6.86021995544,7.54701089859,7.42541027069,5.97943925858,6.31978940964,4.64149188995,4.67823171616,4.75271511078,5.0313911438,3.73952937126,4.30573987961,3.71962118149,3.14888715744,3.38249397278,3.12490773201,2.51358771324,2.80956196785,2.38878583908,2.1964404583,2.41538715363,1.76782202721,1.61282861233,1.85322201252,2.05575489998,2.04876637459,1.8253685236,1.68779039383,1.64065134525,WheezeTest
-176.584213257,51.157119751,-55.2991905212,-77.3773574829,-59.7441902161,-23.279417038,-22.6324291229,-25.0412044525,-21.3753852844,-10.7140846252,-3.34624695778,-6.69153404236,-5.23478412628,-9.5069360733,-8.20754146576,-5.10890960693,-1.74817335606,-2.50977039337,-5.21997070312,-3.69066882133,-3.26914358139,-2.41765356064,-1.64005577564,-0.879638493061,-1.37998020649,-1.20097446442,-0.964533984661,-0.46736484766,-0.644859373569,-0.182070612907,0.18554520607,-0.159092798829,-0.486106991768,-0.149396896362,-0.0886775925756,-0.00702772429213,-0.149951413274,-0.0503707043827,0.0107998251915,0.0588861294091,64.1597518921,26.8760910034,15.8034563065,15.6734218597,14.4780416489,14.0024328232,14.5335264206,8.65361976624,10.4479093552,8.09483909607,7.8587937355,9.87368297577,6.88778352737,7.79899501801,7.4207034111,5.98775815964,6.31346940994,4.5450797081,4.68907308578,4.8840136528,4.93242359161,3.64708971977,4.3475651741,3.69309091568,3.30979919434,3.32870841026,3.12589478493,2.36059451103,2.78734397888,2.29189753532,2.16002964973,2.40830230713,1.78489649296,1.59147262573,1.86721158028,2.03721427917,2.03569459915,1.82939946651,1.72345530987,1.67313373089,WheezeTest
-165.013000488,54.809261322,-57.1145172119,-79.231262207,-61.082660675,-23.9400882721,-23.3237819672,-25.4080715179,-21.780632019,-10.9711360931,-3.29118943214,-6.23942327499,-4.84600114822,-9.45646286011,-8.54738330841,-4.97620630264,-1.8584433794,-2.71628856659,-5.30190324783,-3.62391614914,-3.38508439064,-2.68392491341,-1.91541028023,-0.853985786438,-1.30866289139,-1.00677919388,-0.96819883585,-0.38492000103,-0.789179205894,-0.287659674883,0.0968656614423,-0.227994173765,-0.507760107517,-0.154310449958,-0.129443913698,-0.0587494000793,-0.238686069846,-0.0164711736143,-0.0133240642026,0.0639047622681,60.6034698486,25.8140907288,15.3300542831,15.0950298309,14.6782884598,13.9763793945,14.5324630737,8.48261451721,10.3041381836,7.93475389481,7.9464392662,9.66904354095,6.80389261246,7.71799850464,7.18086862564,5.93477249146,6.3359503746,4.56792879105,4.57428026199,4.74941444397,4.84078407288,3.57430076599,4.3340215683,3.59284234047,3.29339408875,3.23785471916,3.03733944893,2.35829520226,2.71983647346,2.28624820709,2.17754244804,2.39403772354,1.71371257305,1.55559492111,1.81198775768,2.03875374794,2.02064824104,1.79149329662,1.68210840225,1.72008287907,WheezeTest
-153.417907715,59.0494270325,-58.5352973938,-81.6360168457,-62.899066925,-24.5871200562,-23.736831665,-25.4579124451,-22.1788654327,-11.607378006,-3.66401457787,-6.42347955704,-4.27930259705,-9.34813022614,-8.8127450943,-5.05087041855,-1.48804104328,-2.36018681526,-5.1997961998,-3.80186486244,-3.4734313488,-2.47782325745,-1.71608316898,-0.651986718178,-1.38392412663,-1.26195335388,-0.897468090057,-0.253828197718,-0.652473330498,-0.246176466346,-0.000323980901157,-0.355244398117,-0.519512176514,-0.169055208564,-0.225277334452,-0.216551408172,-0.38404121995,-0.0793801471591,-0.147443950176,0.0383044667542,55.9338607788,25.0480937958,14.3105144501,12.2591199875,13.9086284637,14.2179994583,14.5916204453,8.3818397522,10.1509866714,7.8935174942,8.08354568481,9.77980613708,6.51956558228,7.80246019363,7.10032939911,6.03653717041,6.22137355804,4.63800477982,4.69959259033,4.79643011093,4.75879240036,3.65153169632,4.15838050842,3.58983469009,3.31724262238,3.05847191811,3.06551265717,2.39764595032,2.65349030495,2.27487063408,2.13762259483,2.35708093643,1.69729244709,1.53817355633,1.79931378365,2.00387644768,1.98045599461,1.81110608578,1.7175642252,1.71506583691,WheezeTest
-144.128463745,61.7383308411,-59.6245422363,-82.7984542847,-64.3806915283,-25.4423542023,-23.8281059265,-25.7149410248,-22.4448757172,-12.1797513962,-4.1433134079,-6.43676567078,-4.16368913651,-9.17775440216,-8.64225387573,-4.84813261032,-1.22330641747,-2.21352124214,-4.93835926056,-3.83346390724,-3.8254199028,-2.46799778938,-1.69356298447,-0.740009844303,-1.38555729389,-1.38279807568,-0.828553020954,-0.237682744861,-0.603784561157,-0.209179595113,-0.0346050895751,-0.319870561361,-0.562479317188,-0.213087901473,-0.284422516823,-0.295895725489,-0.538855671883,-0.215414464474,-0.146931052208,0.0157308764756,53.4731521606,25.3088245392,14.1699075699,11.8593292236,13.6856069565,14.3064804077,14.6833438873,8.36059188843,9.82759857178,8.04485607147,8.68033313751,9.80059528351,6.55179691315,7.98418521881,7.14374923706,5.98528671265,6.08231735229,4.67728328705,4.67332458496,4.74452638626,4.60444116592,3.77458000183,4.1473608017,3.59589409828,3.28347277641,3.02522706985,3.0430829525,2.39592623711,2.63241791725,2.24672269821,2.14510512352,2.31148171425,1.696434021,1.53495824337,1.84202802181,1.98188877106,1.85473442078,1.77863001823,1.71551144123,1.65403997898,WheezeTest
-138.748657227,63.7309684753,-59.9109077454,-83.4654541016,-65.9104690552,-25.9704627991,-23.716588974,-26.0567970276,-22.1597614288,-11.9465417862,-4.15883493423,-6.2801322937,-4.17114686966,-8.84230709076,-8.69316482544,-5.03163576126,-1.65102040768,-2.22810053825,-4.63984966278,-3.91240143776,-3.81083416939,-2.44550561905,-1.66489887238,-0.721871912479,-1.35125184059,-1.32548689842,-1.00614702702,-0.249157086015,-0.550218641758,-0.179540470243,-0.0343954414129,-0.438165336847,-0.607449471951,-0.134664729238,-0.29083275795,-0.362112104893,-0.572156488895,-0.107640489936,-0.0919111594558,0.0158124044538,50.0050048828,25.2211513519,14.2681884766,11.7322044373,12.6985168457,14.3396348953,14.6537923813,8.23228263855,9.9939699173,8.20641040802,8.56929111481,9.69312763214,6.59888744354,8.29322624207,7.09557819366,6.02848815918,6.30260753632,4.60447692871,4.53122758865,4.75598621368,4.47759008408,3.74559998512,4.09293937683,3.52358698845,3.3275551796,3.05405855179,3.08541727066,2.41613912582,2.57955050468,2.32072019577,2.17467665672,2.33698272705,1.70050609112,1.56165337563,1.89566850662,1.97058749199,1.86603283882,1.82987952232,1.6965649128,1.62586402893,WheezeTest
-135.312179565,64.3199462891,-59.2952346802,-83.3089370728,-66.5472412109,-25.918756485,-23.2677841187,-25.6450080872,-22.383190155,-11.9345750809,-4.18813943863,-6.02681207657,-4.68971538544,-8.87806892395,-8.84370422363,-5.25381994247,-1.96504020691,-2.30648136139,-4.44870948792,-3.95329976082,-3.78684687614,-2.27418422699,-1.49654662609,-0.748219609261,-1.27937662601,-1.34793877602,-1.04763782024,-0.205655351281,-0.61414283514,-0.187559783459,-0.196845531464,-0.512206017971,-0.688087821007,-0.185514956713,-0.174275249243,-0.42213088274,-0.521194398403,-0.0940600261092,-0.0339353270829,0.0951211601496,48.7469940186,25.458814621,13.9122533798,11.6613302231,12.5716648102,14.1593236923,14.5119571686,8.82293796539,9.94336223602,8.43232631683,8.68566036224,9.43813419342,6.88442182541,8.35168552399,6.92205810547,5.98599910736,6.38490629196,4.57472133636,4.60625886917,4.71810674667,4.45580101013,3.77492904663,3.98257517815,3.49560570717,3.39665222168,3.03181934357,3.03978705406,2.52353453636,2.60115194321,2.32002568245,2.16825151443,2.30875134468,1.74218308926,1.53541219234,1.88461792469,1.99201619625,1.85709512234,1.84053611755,1.69407534599,1.6487582922,WheezeTest
-133.434005737,64.6358566284,-58.5003318787,-83.5888824463,-66.7994842529,-25.7710323334,-22.3648777008,-24.9046592712,-22.8583488464,-11.8430509567,-4.11801242828,-5.73052072525,-4.71919584274,-9.01153850555,-8.66825485229,-5.10792827606,-2.14655804634,-2.25420641899,-4.61653327942,-4.08626651764,-3.89125776291,-2.20735955238,-1.61222183704,-0.715993225574,-1.21913731098,-1.34643280506,-1.15732073784,-0.302917987108,-0.42222058773,-0.163575828075,-0.214095309377,-0.475865185261,-0.652044773102,-0.183981448412,-0.0138806290925,-0.411296248436,-0.436056256294,-0.0515930429101,-0.0352093316615,0.115988269448,47.5962753296,25.5440368652,13.9948539734,11.7626638412,12.5155706406,14.3055152893,14.6741609573,9.25797462463,9.45486164093,8.48550033569,8.54355144501,9.17062759399,6.97641611099,8.36659145355,6.80775785446,6.00909423828,6.38360357285,4.63402605057,4.73838567734,4.77905273438,4.4832367897,3.73891806602,4.0533246994,3.63298106194,3.489392519,3.03052544594,2.96860909462,2.52087497711,2.48924326897,2.27532625198,2.17272830009,2.31877326965,1.74894070625,1.52637541294,1.89962148666,2.03892016411,1.93579828739,1.82534015179,1.67548501492,1.65175795555,WheezeTest
-133.674819946,64.2892532349,-56.5049209595,-82.1152038574,-66.856628418,-26.6918621063,-23.174987793,-24.7388916016,-22.7579784393,-11.7315273285,-4.62035274506,-6.25283718109,-5.16948080063,-8.60584926605,-8.28945064545,-4.81121301651,-2.44015693665,-2.31951665878,-4.4362988472,-4.07140445709,-3.89147114754,-2.14541435242,-1.69868409634,-1.06753349304,-1.30166375637,-1.15980100632,-1.16501319408,-0.382298260927,-0.412248551846,-0.0901190340519,-0.173090696335,-0.528649568558,-0.660823404789,-0.205147475004,0.00239293533377,-0.490817695856,-0.513228237629,-0.140827640891,-0.0772620141506,0.072152197361,47.7984695435,25.5168781281,14.6671266556,13.846364975,12.6222343445,13.327296257,13.7171525955,9.38040447235,9.44048500061,8.43345451355,8.83452224731,9.17296123505,6.86913537979,8.29118442535,6.72009515762,5.95540952682,6.31193447113,4.75911569595,4.68495845795,4.75551366806,4.57494974136,3.67998313904,4.08385562897,3.51448893547,3.53450202942,2.95641541481,2.98625159264,2.5531001091,2.44427990913,2.22724819183,2.2262737751,2.29906535149,1.70815646648,1.52975428104,1.86609506607,2.01435184479,1.95244431496,1.79175591469,1.72250509262,1.64758193493,WheezeTest
-136.473632812,61.839641571,-54.8039207458,-79.4865722656,-65.998336792,-26.9291057587,-23.8366680145,-24.6737270355,-22.356918335,-11.1368942261,-4.92985868454,-6.97920131683,-5.66027116776,-8.4264755249,-7.9575009346,-4.76780796051,-2.41995692253,-2.32069087029,-4.19867324829,-3.89122915268,-3.77554655075,-2.34926962852,-2.00411057472,-1.19197309017,-1.00500428677,-0.937961518764,-1.18475687504,-0.430185467005,-0.458138883114,-0.0259672868997,0.0042179254815,-0.5179733634,-0.655264914036,-0.232212796807,-0.0654554739594,-0.466665714979,-0.557226002216,-0.251456439495,-0.0975695848465,0.0335143022239,51.6510658264,28.5487422943,14.5370168686,16.39087677,14.1479234695,13.1311426163,13.429022789,9.8274641037,9.46298599243,8.69090080261,8.69303226471,8.91382217407,7.00575876236,7.88368320465,6.47829055786,5.88935518265,6.32987260818,4.75620079041,4.57438230515,4.77675199509,4.63209438324,3.67750787735,4.15061664581,3.55302762985,3.53629255295,2.91626429558,2.9184281826,2.59531378746,2.53696727753,2.19273972511,2.33199310303,2.32920789719,1.76470851898,1.55990731716,1.90422415733,2.0120871067,1.91691875458,1.83789789677,1.74216473103,1.65018045902,WheezeTest
-136.720413208,62.1425437927,-53.125667572,-77.6050186157,-65.2935943604,-27.5757808685,-25.0817985535,-24.3990879059,-22.1135978699,-10.7270421982,-5.49030637741,-7.51947784424,-5.89524650574,-8.14116096497,-7.45799779892,-4.41207361221,-2.72333097458,-2.60708165169,-4.39624595642,-3.66118621826,-3.75350666046,-2.64480090141,-2.2378885746,-1.27121472359,-0.886011242867,-0.75546002388,-1.28226423264,-0.585035383701,-0.44388833642,-0.0279748085886,0.0647411569953,-0.585205197334,-0.580957055092,-0.216358244419,-0.116662204266,-0.481332182884,-0.438687235117,-0.332528352737,-0.236433118582,0.118731938303,52.0024871826,28.2622852325,14.851149559,17.6176929474,15.1154937744,12.8173046112,12.9521541595,9.68819618225,9.33605670929,8.90293121338,8.3660774231,8.63530254364,7.04897737503,7.84055185318,6.07068490982,5.70122861862,6.25484418869,4.73266506195,4.56491470337,4.62577724457,4.67205905914,3.68810248375,4.1156463623,3.53714108467,3.49143004417,2.90437936783,2.89487504959,2.62971878052,2.54797649384,2.16244101524,2.25299525261,2.33997988701,1.75709605217,1.54363322258,1.86581540108,2.00762820244,1.99855923653,1.75820958614,1.83516585827,1.66330754757,WheezeTest
-134.793380737,62.9686431885,-53.4512290955,-76.5737762451,-64.4544830322,-28.6378307343,-26.4760417938,-23.888502121,-21.6531944275,-10.1392564774,-6.01041460037,-8.2940568924,-5.71294689178,-7.43049621582,-6.97674465179,-4.65928602219,-3.19470667839,-2.78843688965,-4.36951875687,-3.55809879303,-3.68541264534,-2.64868140221,-2.55859255791,-1.33895123005,-0.737029314041,-0.659808695316,-1.41634058952,-0.689764976501,-0.370895087719,-0.0143861938268,0.0495023876429,-0.508749306202,-0.548824071884,-0.175066620111,-0.216643020511,-0.51567620039,-0.339731186628,-0.340614080429,-0.317177474499,0.0969978794456,51.6679382324,28.0160179138,14.9813985825,18.1087818146,15.9638376236,12.5598478317,13.0789136887,9.60905838013,8.9278678894,9.33145713806,8.09978485107,8.21556663513,7.10911893845,7.41935968399,5.69808292389,5.51856565475,5.82390213013,4.75085639954,4.56948423386,4.52347421646,4.73001861572,3.66834759712,3.96802163124,3.48285889626,3.47335624695,2.94531178474,2.87639594078,2.62119555473,2.50952982903,2.21066355705,2.28110170364,2.34170651436,1.78532505035,1.60145008564,1.85446321964,1.94910335541,2.04504036903,1.71835970879,1.84091079235,1.6797773838,WheezeTest
-132.326568604,64.3199157715,-53.9770126343,-76.2922821045,-63.7702026367,-29.5667076111,-27.286403656,-22.985918045,-20.905008316,-10.0816755295,-7.09969997406,-8.94421100616,-5.22172307968,-6.5128736496,-6.69629907608,-4.74490451813,-3.5947842598,-2.77388930321,-4.05900478363,-3.39436888695,-3.61285543442,-2.59610486031,-2.89981460571,-1.322681427,-0.558718502522,-0.57736068964,-1.40112185478,-0.693385362625,-0.439125984907,-0.053933147341,0.0940144956112,-0.439692854881,-0.448418706656,-0.220398634672,-0.264891892672,-0.468230903149,-0.304117947817,-0.388354361057,-0.409931212664,0.205195978284,50.9927482605,27.8064823151,15.5354919434,18.391746521,16.3360614777,12.3998441696,13.1320667267,9.47208690643,8.57722473145,9.35535240173,7.87221097946,7.9423699379,7.25806379318,7.17055273056,5.67071628571,5.30963420868,5.31018066406,4.74975204468,4.54580688477,4.45067310333,4.76038980484,3.72093820572,3.79746890068,3.51231431961,3.53015160561,2.92851853371,2.84461712837,2.66772961617,2.5391471386,2.27479028702,2.30908083916,2.31980490685,1.77219903469,1.64079928398,1.85221064091,1.92840206623,2.01531648636,1.69143617153,1.83518135548,1.70028972626,WheezeTest
-131.20401001,65.3180236816,-55.4528961182,-77.2235641479,-63.931968689,-30.4289569855,-28.1069259644,-22.7414646149,-20.5148658752,-9.58384513855,-7.4591050148,-9.63712215424,-5.04127550125,-5.78713130951,-6.30714416504,-4.9513053894,-3.91548037529,-2.84008288383,-4.04348659515,-3.08706784248,-3.45232152939,-2.63249206543,-3.07189798355,-1.28043973446,-0.465967863798,-0.584831893444,-1.50111150742,-0.717066526413,-0.441944211721,0.0368320420384,0.130660161376,-0.369733393192,-0.390731930733,-0.264102369547,-0.367251485586,-0.529549598694,-0.271051198244,-0.492773652077,-0.391521245241,0.217865124345,50.670085907,27.3093566895,16.0807819366,18.6479282379,16.374835968,11.9601764679,12.4139375687,9.4851436615,8.17537784576,9.20403671265,7.59334897995,7.61597299576,7.16758489609,6.39785575867,5.12479496002,5.32987594604,5.05954647064,4.75690412521,4.53783273697,4.43537378311,4.7689371109,3.75551867485,3.85997486115,3.51636981964,3.44547891617,2.9524075985,2.92899990082,2.75670814514,2.48408746719,2.3009762764,2.28292417526,2.25964999199,1.85581612587,1.70186769962,1.83564066887,1.89112699032,2.04496955872,1.74527513981,1.85798108578,1.68806672096,WheezeTest
-128.81211853,66.6342086792,-56.8935928345,-78.40574646,-64.4572677612,-31.2850017548,-29.0116081238,-22.5680179596,-20.5875911713,-8.85040283203,-7.29299449921,-9.95917987823,-4.97311592102,-5.54379749298,-6.59958648682,-5.34655189514,-4.1473197937,-2.59926891327,-3.97631978989,-3.00526332855,-3.17617344856,-2.87422728539,-3.21841692924,-1.20065712929,-0.4560739398,-0.660165369511,-1.50886785984,-0.78139179945,-0.557432055473,-0.00721839210019,0.163942098618,-0.323288798332,-0.394357919693,-0.324970662594,-0.441390424967,-0.54095685482,-0.252740442753,-0.463632941246,-0.436525195837,0.189736172557,49.856464386,26.7909374237,15.9461622238,18.7816505432,16.0236911774,10.8484287262,11.16269207,9.43570423126,8.22696304321,8.27232933044,7.75862979889,7.31164455414,7.37112474442,6.20082378387,5.66294050217,5.5747179985,4.9450173378,4.85248422623,4.5551867485,4.42877054214,4.50244379044,3.86740255356,3.83974885941,3.46472096443,3.46692156792,3.02432179451,2.87103223801,2.80733776093,2.41196155548,2.31858658791,2.33057546616,2.23586893082,1.90669214725,1.73224961758,1.87040126324,1.92854130268,2.07545900345,1.76460707188,1.89364051819,1.70024108887,WheezeTest
-126.402923584,68.1142654419,-58.6663970947,-79.4568710327,-64.434425354,-30.7713985443,-28.8189849854,-21.8976669312,-20.5296497345,-9.23957538605,-7.69091415405,-9.71692180634,-4.90747356415,-5.71917581558,-7.07464933395,-5.36430263519,-4.02804803848,-2.76690983772,-4.15152931213,-2.98721790314,-3.13792109489,-2.782777071,-3.12228059769,-1.18821883202,-0.446968853474,-0.92471319437,-1.46188461781,-0.594765543938,-0.535499870777,-0.180089250207,-0.0308425892144,-0.42855900526,-0.405163377523,-0.354414850473,-0.451086103916,-0.427057594061,-0.146490737796,-0.45463603735,-0.545920789242,0.194765850902,48.2533874512,26.3318519592,16.0239849091,18.952173233,16.0245018005,11.2817974091,11.3367805481,9.23572349548,8.35658836365,8.60595226288,7.4229516983,7.66718482971,7.39748764038,6.5058054924,6.40832948685,5.58377599716,5.23894405365,4.79209661484,4.61155605316,4.40179538727,4.47911930084,3.91805362701,3.93904852867,3.47124862671,3.45925021172,3.13529086113,2.85828471184,2.83382129669,2.46144986153,2.27215480804,2.37307786942,2.20384430885,1.88921678066,1.75649619102,1.89755451679,2.06216216087,2.00713396072,1.76541662216,1.81015813351,1.69655513763,WheezeTest
-123.112976074,70.3541870117,-60.2798728943,-80.4968566895,-64.0993728638,-29.7496166229,-27.9820804596,-21.4921989441,-20.9393444061,-9.40024185181,-7.35354566574,-9.3102312088,-4.89845752716,-5.89362287521,-7.94011354446,-5.49681138992,-3.63554596901,-2.74330663681,-4.12894201279,-3.20019078255,-3.31999874115,-2.66682338715,-3.15955209732,-1.11062800884,-0.581316888332,-1.16955924034,-1.43450510502,-0.438105911016,-0.554768979549,-0.150100693107,-0.159541755915,-0.42418256402,-0.393193334341,-0.292382627726,-0.43144801259,-0.356355130672,-0.0939534828067,-0.443062543869,-0.493541270494,0.234934955835,45.817325592,24.5916137695,16.3978214264,18.837272644,16.1083030701,12.0079030991,11.1745433807,9.0211391449,8.47317123413,8.72918128967,7.80461168289,7.98252153397,7.37713623047,6.48412847519,6.7008099556,5.59390926361,5.71363258362,4.75518655777,4.57471036911,4.37536621094,4.66236019135,3.95567965508,3.89324355125,3.49740576744,3.54475188255,3.2183175087,2.86251521111,2.81946325302,2.46973443031,2.24485778809,2.35274291039,2.23578548431,1.9477725029,1.78485989571,1.90817034245,2.04982209206,1.97781300545,1.79849731922,1.83932852745,1.70791912079,WheezeTest
